_id,id,pubDate,title,summary,infoSource,sourceUrl,provinceId,createTime,modifyTime,entryWay,adoptType,infoType,dataInfoState,dataInfoOperator,dataInfoTime,crawlTime,provinceName,body
5e77f265cf364dfb25a41112,12868,2020-03-23 07:08:07,At least 23 killed in Colombia prison riot,At least 23 people have died in one of Bogotá's largest jails after prisoners attempted to escape amid rising tensions over coronavirus.,BBC,,,2020-03-23 07:10:39,2020-03-23 07:10:39,1.0,1.0,2.0,0.0,,2020-03-23 07:10:39,2020-03-23 07:18:55,,
5e77f223cf364dfb25a41110,12868,2020-03-23 07:08:07,At least 23 killed in Colombia prison riot,Prisoners held protests against overcrowding and poor health services during the coronavirus outbreak.,BBC,https://www.bbc.com/news/world-latin-america-51999594?intlink_from_url=&link_location=live-reporting-story,,2020-03-23 07:10:39,2020-03-23 07:10:39,1.0,1.0,0.0,0.0,,2020-03-23 07:10:39,2020-03-23 07:17:50,,
5e77f223cf364dfb25a41111,12862,2020-03-23 07:01:07,Federal disaster declaration issued for Washington,"The White House approved a request by Washington Gov. Jay Inslee for a federal disaster declaration Sunday, Inslee said in a tweet Sunday.",CNN,,,2020-03-23 07:06:04,2020-03-23 07:06:04,1.0,1.0,2.0,0.0,,2020-03-23 07:06:04,2020-03-23 07:17:50,,
5e77ee89cf364dfb25a4110d,12856,2020-03-23 06:52:41,Hundreds at Dudley Tesco priority early opening,Hundreds of shoppers flocked to a Tesco as it opened early for NHS workers because of the coronavirus outbreak.,BBC,,,2020-03-23 06:55:40,2020-03-23 06:55:40,1.0,1.0,2.0,0.0,,2020-03-23 06:55:40,2020-03-23 07:02:28,,
5e77ee48cf364dfb25a4110b,12860,2020-03-23 06:53:12,法国新增1559例新冠肺炎，法国累计确诊升至16018例,"法国卫生总署署长热罗姆·萨洛蒙在22日的新闻发布会上通报说，截至当日法国累计确诊新冠肺炎病例16018例，较昨日新增1559例。其中新增死亡112例，累计死亡674例，住院7240例，重症1746例。
",人民日报,http://m.weibo.cn/2803301701/4485531847021909,1,2020-03-23 06:56:21,2020-03-23 06:56:21,1.0,1.0,2.0,0.0,,2020-03-23 06:56:21,2020-03-23 07:01:22,,
5e77ee48cf364dfb25a4110c,12856,2020-03-23 06:52:41,'Mob rule' as hundreds at Tesco early opening,Supermarkets have announced priority shopping so NHS staff have less competition for restocked shelves.,BBC,https://www.bbc.com/news/uk-england-birmingham-51998512?intlink_from_url=&link_location=live-reporting-story,,2020-03-23 06:55:40,2020-03-23 06:55:40,1.0,1.0,0.0,0.0,,2020-03-23 06:55:40,2020-03-23 07:01:22,,
5e77ee06cf364dfb25a41109,12859,2020-03-23 06:53:10,全球24小时新增病例2.6万例,"据世卫组织最新报告，截至欧洲中部时间21日23时59分（北京时间22日6时59分），全球新增26069例新冠肺炎病例，死亡人数新增1600例。目前欧洲区域疫情最严重，已确诊151293例新冠肺炎病例，死亡7426例。
",央视新闻,http://m.weibo.cn/2656274875/4485531838616623,1,2020-03-23 06:56:21,2020-03-23 06:56:21,1.0,1.0,2.0,0.0,,2020-03-23 06:56:21,2020-03-23 07:00:07,,
5e77ee06cf364dfb25a4110a,12857,2020-03-23 06:52:46,Second coronavirus-related death in NI confirmed,"The patient was elderly and had an underlying health condition, officials say.",BBC,,,2020-03-23 06:55:40,2020-03-23 06:55:40,1.0,1.0,2.0,0.0,,2020-03-23 06:55:40,2020-03-23 07:00:07,,
5e77edbbcf364dfb25a41106,12857,2020-03-23 06:52:46,Second coronavirus-related death in NI confirmed,"The patient was elderly and had an underlying health condition, officials say.",BBC,https://www.bbc.com/news/uk-northern-ireland-51994429?intlink_from_url=&link_location=live-reporting-story,,2020-03-23 06:55:40,2020-03-23 06:55:40,1.0,1.0,0.0,0.0,,2020-03-23 06:55:40,2020-03-23 06:59:01,,
5e77edbbcf364dfb25a41107,12855,2020-03-23 06:51:01,"At least 254,000 Americans have been tested for coronavirus","At least 254,000 Americans have so far been tested and received results for coronavirus and more than 30,000 have tested positive.",CNN,,,2020-03-23 06:55:40,2020-03-23 06:55:40,1.0,1.0,2.0,0.0,,2020-03-23 06:55:40,2020-03-23 06:59:01,,
5e77edbbcf364dfb25a41108,12852,2020-03-23 06:45:54,"More than 32,000 US coronavirus cases and 400 deaths","There are at least 32,149 cases of novel coronavirus in the United States, according to CNN Health's tally of cases that are detected and tested through US public health systems.At least 400 people have died.",CNN,,,2020-03-23 06:50:28,2020-03-23 06:50:28,1.0,1.0,2.0,0.0,,2020-03-23 06:50:28,2020-03-23 06:59:01,,
5e77ed79cf364dfb25a41105,12853,2020-03-23 06:45:57,New Orleans police create special team to investigate illegal gatherings,"The New Orleans Police Department created a special team of officers to investigate illegal gatherings, a tweet from the department said Sunday. The team will work with the city's Safety and Permits D",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 06:50:28,2020-03-23 06:50:28,1.0,1.0,0.0,0.0,,2020-03-23 06:50:28,2020-03-23 06:57:56,,
5e77ed38cf364dfb25a41104,12854,2020-03-23 06:47:21,McDonald's to close all UK restaurants,"McDonald's will close all 1,270 of its restaurants in the UK by the end of Monday, as fears over the spread of coronavirus escalate.",BBC,,,2020-03-23 06:50:28,2020-03-23 06:50:28,1.0,1.0,2.0,0.0,,2020-03-23 06:50:28,2020-03-23 06:56:50,,
5e77ecf6cf364dfb25a41103,12854,2020-03-23 06:47:21,McDonald's to close all UK restaurants,The fast food chains says it wants to protect the wellbeing of its staff and customers.,BBC,https://www.bbc.com/news/technology-51999604?intlink_from_url=&link_location=live-reporting-story,,2020-03-23 06:50:28,2020-03-23 06:50:28,1.0,1.0,0.0,0.0,,2020-03-23 06:50:28,2020-03-23 06:55:44,,
5e77eb2acf364dfb25a410de,12851,2020-03-23 06:42:13,Non-urgent operations postponed in Cornwall,"Non-urgent planned operations in Cornwall and the Isles of Scilly are to be postponed for at least three months, health bosses have said.",BBC,,,2020-03-23 06:45:40,2020-03-23 06:45:40,1.0,1.0,2.0,0.0,,2020-03-23 06:45:40,2020-03-23 06:48:06,,
5e77e8d7cf364dfb25a410c0,12849,2020-03-23 06:35:44,"President Trump outlines National Guard activations for New York, California and Washington","President Donald Trump announced Sunday he has activated the National Guard in New York, California and Washington, the state's hardest hit by the coronavirus outbreak. ",CNN,,,2020-03-23 06:35:59,2020-03-23 06:35:59,1.0,1.0,2.0,0.0,,2020-03-23 06:35:59,2020-03-23 06:38:10,,
5e77e689cf364dfb25a410bf,12847,2020-03-23 06:16:41,Harrogate hospital in urgent appeal for volunteers,The hospital says a number of existing volunteers have stood down during the coronavirus outbreak.,BBC,,,2020-03-23 06:20:46,2020-03-23 06:20:46,1.0,1.0,2.0,0.0,,2020-03-23 06:20:46,2020-03-23 06:28:20,,
5e77e648cf364dfb25a410be,12847,2020-03-23 06:16:41,Hospital in urgent appeal for volunteers,The hospital says a number of existing volunteers have stood down during the coronavirus outbreak.,BBC,https://www.bbc.com/news/uk-england-york-north-yorkshire-51998029?intlink_from_url=&link_location=live-reporting-story,,2020-03-23 06:20:46,2020-03-23 06:20:46,1.0,1.0,0.0,0.0,,2020-03-23 06:20:46,2020-03-23 06:27:14,,
5e77e478cf364dfb25a410bb,12846,2020-03-23 06:11:31,Coronavirus: Somerset tourism boss pleads with visitors to stay away,The boss of Somerset's tourism organisation has pleaded with visitors to stay away from the county.,BBC,,,2020-03-23 06:15:44,2020-03-23 06:15:44,1.0,1.0,2.0,0.0,,2020-03-23 06:15:44,2020-03-23 06:19:30,,
5e77e436cf364dfb25a410b7,12846,2020-03-23 06:11:31,Tourism boss in plea to visitors to avoid Somerset,"John Tuner, from Visit Somerset, says ""people are dying"" amid the coronavirus outbreak.",BBC,https://www.bbc.com/news/uk-england-bristol-51995856?intlink_from_url=&link_location=live-reporting-story,,2020-03-23 06:15:44,2020-03-23 06:15:44,1.0,1.0,0.0,0.0,,2020-03-23 06:15:44,2020-03-23 06:18:25,,
5e77e1e9cf364dfb25a410b2,12845,2020-03-23 06:05:28,Delaware announces 'stay-at-home' order that will last into May,"Delaware Gov. John Carney issued a statewide ""stay-at-home"" order that will go into effect at 8 a.m. Tuesday and will remain in effect until May 15 or until the ""public health threat is eliminated."" ",CNN,,,2020-03-23 06:06:38,2020-03-23 06:06:38,1.0,1.0,2.0,0.0,,2020-03-23 06:06:38,2020-03-23 06:08:36,,
5e77dab1cf364dfb25a410a3,12841,2020-03-23 05:27:59,Czech Republic reports its first coronavirus death,"The Czech Republic reported its first coronavirus death Sunday, according to Czech Deputy Health Minister Roman Prymula. The victim was a 95-year-old male, the deputy health minister said.",CNN,,,2020-03-23 05:30:31,2020-03-23 05:30:31,1.0,1.0,2.0,0.0,,2020-03-23 05:30:31,2020-03-23 05:37:48,,
5e77dab1cf364dfb25a410a4,12840,2020-03-23 05:27:55,Cuba will not allow tourists to visit starting Tuesday,"The Cuban government announced a series of new measures to stem the spread of the coronavirus on the island, where 20 percent of the population is 60 or older. ",CNN,,,2020-03-23 05:30:31,2020-03-23 05:30:31,1.0,1.0,2.0,0.0,,2020-03-23 05:30:31,2020-03-23 05:37:48,,
5e77da70cf364dfb25a410a2,12841,2020-03-23 05:27:59,Czech Republic reports its first coronavirus death,"The Czech Republic reported its first coronavirus death Sunday, according to Czech Deputy Health Minister Roman Prymula. The victim was a 95-year-old male, the deputy health minister said.",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 05:30:31,2020-03-23 05:30:31,1.0,1.0,0.0,0.0,,2020-03-23 05:30:31,2020-03-23 05:36:43,,
5e77d5c9cf364dfb25a41009,12837,2020-03-23 05:00:37,Germany bans groups of more than two to curb virus,The country expands restrictions on social interaction as Chancellor Merkel goes into quarantine.,BBC,,,2020-03-23 05:06:20,2020-03-23 05:06:20,1.0,1.0,2.0,0.0,,2020-03-23 05:06:20,2020-03-23 05:16:52,,
5e77d588cf364dfb25a40ffe,12838,2020-03-23 05:02:43,French Parliament adopts state of emergency law,The French Parliament adopted the state of emergency law Sunday night. The law gives a legal framework for the measures that have been put into place by the French government to mitigate the coronavirus crisis.,CNN,,,2020-03-23 05:06:20,2020-03-23 05:06:20,1.0,1.0,2.0,0.0,,2020-03-23 05:06:20,2020-03-23 05:15:46,,
5e77d588cf364dfb25a40fff,12837,2020-03-23 05:00:37,Germany bans groups of more than two to curb virus,The country expands restrictions on social interaction as Chancellor Merkel goes into quarantine.,BBC,https://www.bbc.com/news/world-europe-51999080?intlink_from_url=&link_location=live-reporting-story,,2020-03-23 05:06:20,2020-03-23 05:06:20,1.0,1.0,0.0,0.0,,2020-03-23 05:06:20,2020-03-23 05:15:46,,
5e77d546cf364dfb25a40ffc,12839,2020-03-23 05:02:46,US Defense Department says 111 members of the military tested positive for coronavirus,The US Department of Defense announced on Sunday that 111 members of the military have tested positive for coronavirus. ,CNN,,,2020-03-23 05:06:20,2020-03-23 05:06:20,1.0,1.0,2.0,0.0,,2020-03-23 05:06:20,2020-03-23 05:14:40,,
5e77d546cf364dfb25a40ffd,12835,2020-03-23 04:55:31,McDonalds restaurants to close across UK and Ireland,All McDonalds restaurants across the UK and Ireland will close by 19:00 GMT on Monday 23 March.,BBC,,,2020-03-23 05:02:00,2020-03-23 05:02:00,1.0,1.0,2.0,0.0,,2020-03-23 05:02:00,2020-03-23 05:14:40,,
5e77d504cf364dfb25a40ffb,12835,2020-03-23 04:55:31,McDonalds restaurants to close across UK and Ireland,"All McDonalds restaurants across the UK and Ireland will close by 19:00 GMT on Monday 23 March.The fast food giant said the decision was ""not taken lightly"" and was made ""with the well-being and safet",BBC,https://www.bbc.com/news/explainers,,2020-03-23 05:02:00,2020-03-23 05:02:00,1.0,1.0,0.0,0.0,,2020-03-23 05:02:00,2020-03-23 05:13:34,,
5e77d481cf364dfb25a40ff9,12810,2020-03-23 03:20:54,Louisiana governor issues executive order closing all non-essential businesses,Gov. John Bel Edwards has issued an executive order closing all non-essential businesses in Louisiana on Sunday.,CNN,,,2020-03-23 03:25:03,2020-03-23 03:25:03,1.0,1.0,2.0,0.0,,2020-03-23 03:25:03,2020-03-23 05:11:24,,
5e77d481cf364dfb25a40ffa,12805,2020-03-23 03:05:38,"Ohio announces ""stay at home"" order due to Covid-19 concerns","Ohio has issued a statewide “stay at home” order due to the coronavirus pandemic, Gov. Mike DeWine announced at a press conference on Sunday. ",CNN,,,2020-03-23 03:14:33,2020-03-23 03:14:33,1.0,1.0,2.0,0.0,,2020-03-23 03:14:33,2020-03-23 05:11:24,,
5e77d440cf364dfb25a40fec,12823,2020-03-23 03:29:04,French death toll rises by 112 to 674,"A total of 16,018 cases have been recorded in France, but the figure is widely believed to be an ""underestimate"", Mr Salomon warned.",BBC,,,2020-03-23 03:44:44,2020-03-23 03:44:44,1.0,1.0,2.0,0.0,,2020-03-23 03:44:44,2020-03-23 05:10:18,,
5e77d440cf364dfb25a40fed,12810,2020-03-23 03:20:54,Louisiana governor issues executive order closing all non-essential businesses,Gov. John Bel Edwards has issued an executive order closing all non-essential businesses in Louisiana on Sunday.Edwards announced the order during a Sunday afternoon press conference.These businesses ,CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 03:25:03,2020-03-23 03:25:03,1.0,1.0,0.0,0.0,,2020-03-23 03:25:03,2020-03-23 05:10:18,,
5e77d3fdcf364dfb25a40feb,12823,2020-03-23 03:29:04,French death toll rises by 112 to 674,"""The virus kills and it is continuing to kill,"" said health official Jerome Salomon on Sunday.A total of 16,018 cases have been recorded in France, but the figure is widely believed to be an ""underest",BBC,https://www.bbc.com/news/explainers,,2020-03-23 03:44:44,2020-03-23 03:44:44,1.0,1.0,0.0,0.0,,2020-03-23 03:44:44,2020-03-23 05:09:12,,
5e77d3bccf364dfb25a40fe9,12829,2020-03-23 04:25:04,Coronavirus: IOM government orders school closures,"All schools on the Isle of Man will close from the end of Monday to most pupils. Only the children of those ""critical to the island's Covid-19 response"" will still be able to attend.",BBC,,,2020-03-23 04:25:37,2020-03-23 04:25:37,1.0,1.0,2.0,0.0,,2020-03-23 04:25:37,2020-03-23 05:08:07,,
5e77d3bccf364dfb25a40fea,12828,2020-03-23 04:14:52,Three more coronavirus cases on Isle of Man,"The number of people to test positive for the virus has now risen to five, the Manx government says.",BBC,,,2020-03-23 04:16:40,2020-03-23 04:16:40,1.0,1.0,2.0,0.0,,2020-03-23 04:16:40,2020-03-23 05:08:07,,
5e77d37acf364dfb25a40fe7,12831,2020-03-23 04:27:21,Spain announces 30-day travel restrictions,Spanish Prime Minister Pedro Sanchez announced the temporary restriction of non- essential flights from Spain.The restrictions will be in place for 30 days and will not apply to residents of the European Union.,CNN,,,2020-03-23 04:30:42,2020-03-23 04:30:42,1.0,1.0,2.0,0.0,,2020-03-23 04:30:42,2020-03-23 05:07:01,,
5e77d37acf364dfb25a40fe8,12829,2020-03-23 04:25:04,Coronavirus: IOM government orders school closures,"Only the children of those ""critical to the island's Covid-19 response"" will still be able to attend.",BBC,https://www.bbc.com/news/world-europe-isle-of-man-51982507?intlink_from_url=&link_location=live-reporting-story,,2020-03-23 04:25:37,2020-03-23 04:25:37,1.0,1.0,0.0,0.0,,2020-03-23 04:25:37,2020-03-23 05:07:01,,
5e77d2f8cf364dfb25a40fdf,12831,2020-03-23 04:27:21,Spain announces 30-day travel restrictions,Spanish Prime Minister Pedro Sanchez announced the temporary restriction of non- essential flights from Spain during a televised press conference Sunday.The restrictions will be in place for 30 days and will not apply to residents of the European Union. ,CNN,,,2020-03-23 04:30:42,2020-03-23 04:30:42,1.0,1.0,2.0,0.0,,2020-03-23 04:30:42,2020-03-23 05:04:49,,
5e77d2b5cf364dfb25a40fdd,12832,2020-03-23 04:32:25,NYPD commissioner says 98 employees have coronavirus,"There are 98 members of the New York Police Department who have tested positive for coronavirus, according to NYPD Commissioner Dermot Shea. ",CNN,,,2020-03-23 04:37:04,2020-03-23 04:37:04,1.0,1.0,2.0,0.0,,2020-03-23 04:37:04,2020-03-23 05:03:44,,
5e77d2b5cf364dfb25a40fde,12831,2020-03-23 04:27:21,Spain announces 30-day travel restrictions,Spanish Prime Minister Pedro Sanchez announced the temporary restriction of non- essential flights from Spain during a televised press conference Sunday.The restrictions will be in place for 30 days a,CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 04:30:42,2020-03-23 04:30:42,1.0,1.0,0.0,0.0,,2020-03-23 04:30:42,2020-03-23 05:03:44,,
5e77d274cf364dfb25a40fdc,12833,2020-03-23 04:40:18,"Major shortages of supplies in 10 days, NYC warns",New York's mayor issues a stark warning as the state struggles to slow the spread of coronavirus.,BBC,,,2020-03-23 04:40:51,2020-03-23 04:40:51,1.0,1.0,2.0,0.0,,2020-03-23 04:40:51,2020-03-23 05:02:39,,
5e77d232cf364dfb25a40fda,12834,2020-03-23 04:52:34,More staffers and inmates with NYC corrections department test positive for coronavirus,"The New York City Department of Correction confirmed Sunday that five more staffers and 10 more inmates have tested positive for coronavirus, according to an email from spokesman Patrick Rocchio.",CNN,,,2020-03-23 04:55:37,2020-03-23 04:55:37,1.0,1.0,2.0,0.0,,2020-03-23 04:55:37,2020-03-23 05:01:33,,
5e77d232cf364dfb25a40fdb,12833,2020-03-23 04:40:18,"Major shortages of supplies in 10 days, NYC warns",New York's mayor issues a stark warning as the state struggles to slow the spread of coronavirus.,BBC,https://www.bbc.com/news/world-us-canada-51998429?intlink_from_url=&link_location=live-reporting-story,,2020-03-23 04:40:51,2020-03-23 04:40:51,1.0,1.0,0.0,0.0,,2020-03-23 04:40:51,2020-03-23 05:01:33,,
5e77a807cf364dfb25a40f1a,12792,2020-03-23 00:54:04,Greece to ban all non-essential movement starting Monday,Greece’s Prime Minister Kyriakos Mitsotakis has just announced in a televised statement a nationwide ban of non-essential movement to start Monday at 6 a.m. local time. ,CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 01:06:26,2020-03-23 01:06:26,1.0,1.0,2.0,0.0,,2020-03-23 01:06:26,2020-03-23 02:01:38,,
5e77a7c6cf364dfb25a40f19,12792,2020-03-23 00:54:04,Greece to ban all non-essential movement starting Monday,Greece’s Prime Minister Kyriakos Mitsotakis has just announced in a televised statement a nationwide ban of non-essential movement to start Monday at 6 a.m. local time. Only people required to go to w,CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 01:06:26,2020-03-23 01:06:26,1.0,1.0,0.0,0.0,,2020-03-23 01:06:26,2020-03-23 02:00:33,,
5e77a57ccf364dfb25a40f17,12795,2020-03-23 01:40:14,TSA officers in Orlando and New York test positive for coronavirus,"Transportation Security Administration officers at the airports in Orlando and New York’s John F. Kennedy International Airport have tested positive for coronavirus, the agency said Sunday. ",CNN,,,2020-03-23 01:49:25,2020-03-23 01:49:25,0.0,0.0,2.0,0.0,,2020-03-23 01:49:25,2020-03-23 01:50:47,,
5e779c3115a92028e443c2ed,12790,2020-03-23 00:48:56,New York reports 114 coronavirus-related deaths,"New York has 15,168 confirmed Covid-19 cases across the state, New York Gov. Andrew Cuomo said during a press conference Sunday morning. So far, 114 people have died in New York from the disease, Cuomo added.At least 61,401 people have been tested for the coronavirus across the state.",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 01:06:26,2020-03-23 01:06:26,1.0,1.0,2.0,0.0,,2020-03-23 01:06:26,2020-03-23 01:11:09,,
5e779bf015a92028e443c2ec,12791,2020-03-23 00:49:00,Florida to receive 2 million N95 masks this week,"The state of Florida has 300,000 N95 masks and will be receiving 2 million more this week, Florida Division of Emergency Management Director Jared Moskowitz said during a Sunday press conference.",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 01:06:26,2020-03-23 01:06:26,1.0,1.0,2.0,0.0,,2020-03-23 01:06:26,2020-03-23 01:10:00,,
5e779bac15a92028e443c2eb,12791,2020-03-23 00:49:00,Florida to receive 2 million N95 masks this week,"The state of Florida has 300,000 N95 masks and will be receiving 2 million more this week, Florida Division of Emergency Management Director Jared Moskowitz said during a Sunday press conference.The m",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 01:06:26,2020-03-23 01:06:26,1.0,1.0,0.0,0.0,,2020-03-23 01:06:26,2020-03-23 01:08:55,,
5e779aa715a92028e443c2ea,12789,2020-03-23 00:50:13,Greece to ban all non-essential movement starting Monday,Greece’s Prime Minister Kyriakos Mitsotakis has just announced in a televised statement a nationwide ban of non-essential movement to start Monday at 6 a.m. local time. ,CNN,,,2020-03-23 01:03:42,2020-03-23 01:03:42,0.0,0.0,2.0,0.0,,2020-03-23 01:03:42,2020-03-23 01:04:34,,
5e7794b915a92028e443c2e7,12787,2020-03-23 00:27:21,Are you allowed to go for a walk?,"Everybody is avoiding non-essential contact, but you can exercise if you stay 2m away from others.",BBC,https://www.bbc.com/news/uk-51506729?intlink_from_url=&link_location=live-reporting-story,,2020-03-23 00:33:26,2020-03-23 00:33:26,1.0,1.0,2.0,0.0,,2020-03-23 00:33:26,2020-03-23 00:39:16,,
5e77943715a92028e443c2e6,12786,2020-03-23 00:26:12,Emirates Group suspends passenger flights and cuts staff salaries amid coronavirus outbreak,"Emirates Group is temporarily suspending passenger flights — maintaining just its cargo operations — because of coronavirus.The Dubai-based airline plans to halt passenger services as of March 25, it said in a statement Sunday. Emirates is also taking a number of other cost-cutting measures, including reducing operations at its air services division, Dnata, and a temporary cut to most employees' basic salaries.",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 00:26:48,2020-03-23 00:26:48,1.0,1.0,2.0,0.0,,2020-03-23 00:26:48,2020-03-23 00:37:07,,
5e77937315a92028e443c2e5,12786,2020-03-23 00:26:12,Emirates Group suspends passenger flights and cuts staff salaries amid coronavirus outbreak,"Emirates Group is temporarily suspending passenger flights — maintaining just its cargo operations — because of coronavirus.The Dubai-based airline plans to halt passenger services as of March 25, it ",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 00:26:48,2020-03-23 00:26:48,1.0,1.0,0.0,0.0,,2020-03-23 00:26:48,2020-03-23 00:33:50,,
5e7791a915a92028e443c2e4,12781,2020-03-23 00:21:03,Nearly 1 in 10 of Italy's infected are healthcare workers,"A total of 4,826 healthcare workers in Italy have been infected by the novel coronavirus, according to the latest information Sunday from Italy’s National Health Institute (ISS). That means some 9% of those infected nationwide by Covid-19 are healthcare workers.",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 00:21:21,2020-03-23 00:21:21,1.0,1.0,2.0,0.0,,2020-03-23 00:21:21,2020-03-23 00:26:11,,
5e77916715a92028e443c2e3,12781,2020-03-23 00:21:03,Nearly 1 in 10 of Italy's infected are healthcare workers,"A total of 4,826 healthcare workers in Italy have been infected by the novel coronavirus, according to the latest information Sunday from Italy’s National Health Institute (ISS). That means some 9% of",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 00:21:21,2020-03-23 00:21:21,1.0,1.0,0.0,0.0,,2020-03-23 00:21:21,2020-03-23 00:25:00,,
5e77912015a92028e443c2e2,12782,2020-03-23 00:21:06,"Fauci says ""there isn't, fundamentally, a difference"" between his view and Trump's on coronavirus","Dr Anthony Fauci, the nation's top infectious disease expert, said there is a problem with people trying to separate himself and President Trump when it comes to their approaches to the coronavirus crisis, but that “there isn’t, fundamentally, a difference there.",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 00:21:21,2020-03-23 00:21:21,1.0,1.0,2.0,0.0,,2020-03-23 00:21:21,2020-03-23 00:23:56,,
5e7790df15a92028e443c2e1,12782,2020-03-23 00:21:06,"Fauci says ""there isn't, fundamentally, a difference"" between his view and Trump's on coronavirus","Dr Anthony Fauci, the nation's top infectious disease expert, said there is a problem with people trying to separate himself and President Trump when it comes to their approaches to the coronavirus cr",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-23 00:21:21,2020-03-23 00:21:21,1.0,1.0,0.0,0.0,,2020-03-23 00:21:21,2020-03-23 00:22:51,,
5e778e4f15a92028e443c2dd,12777,2020-03-23 00:01:16,Coronavirus: 'Life should not feel normal',First Minister Nicola Sturgeon urged the public to follow the government's Covid-19 advice and help save lives.,BBC,https://www.bbc.com/news/uk-scotland-51995360?intlink_from_url=&link_location=live-reporting-story,,2020-03-23 00:07:09,2020-03-23 00:07:09,1.0,1.0,2.0,0.0,,2020-03-23 00:07:09,2020-03-23 00:11:54,,
5e778dcc15a92028e443c2dc,12777,2020-03-23 00:01:16,Coronavirus: 'Life should not feel normal',First Minister Nicola Sturgeon urged the public to follow the government's Covid-19 advice and help save lives.,BBC,https://www.bbc.com/news/uk-scotland-51995360?intlink_from_url=&link_location=live-reporting-story,,2020-03-23 00:07:09,2020-03-23 00:07:09,1.0,1.0,0.0,0.0,,2020-03-23 00:07:09,2020-03-23 00:09:42,,
5e778cc715a92028e443c2db,12773,2020-03-22 23:50:52,Tears as NHS staff given flowers at supermarkets,Stores open early for medical staff after shift workers said they were struggling to buy supplies.,BBC,https://www.bbc.com/news/uk-england-kent-51988878?intlink_from_url=&link_location=live-reporting-story,,2020-03-22 23:55:34,2020-03-22 23:55:34,1.0,1.0,2.0,0.0,,2020-03-22 23:55:34,2020-03-23 00:05:22,,
5e778afb15a92028e443c2da,12773,2020-03-22 23:50:52,Tears as NHS staff given flowers at supermarkets,Stores open early for medical staff after shift workers said they were struggling to buy supplies.,BBC,https://www.bbc.com/news/uk-england-kent-51988878?intlink_from_url=&link_location=live-reporting-story,,2020-03-22 23:55:34,2020-03-22 23:55:34,1.0,1.0,0.0,0.0,,2020-03-22 23:55:34,2020-03-22 23:57:41,,
5e7788ee15a92028e443c2d6,12771,2020-03-22 23:43:34,"Trump says Ford, General Motors and Tesla given ""go ahead"" to make ventilators","President Trump says Ford, General Motors and Tesla were given a “go ahead” to make ventilators and other metal products “FAST.”",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-22 23:45:37,2020-03-22 23:45:37,1.0,1.0,2.0,0.0,,2020-03-22 23:45:37,2020-03-22 23:48:57,,
5e7788ad15a92028e443c2d5,12771,2020-03-22 23:43:34,"Trump says Ford, General Motors and Tesla given ""go ahead"" to make ventilators","President Trump says Ford, General Motors and Tesla were given a “go ahead” to make ventilators and other metal products “FAST,” according to a tweet he sent Sunday.“Go for it auto execs, lets see how",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-22 23:45:37,2020-03-22 23:45:37,1.0,1.0,0.0,0.0,,2020-03-22 23:45:37,2020-03-22 23:47:52,,
5e77851615a92028e443c2d0,12766,2020-03-22 23:26:17,"NY governor: ""New York received no funding from the first federal coronavirus bill""","Gov. Andrew Cuomo said Sunday that New York received no funding from the first coronavirus despite it ""having the greatest need.",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-22 23:30:22,2020-03-22 23:30:22,1.0,1.0,2.0,0.0,,2020-03-22 23:30:22,2020-03-22 23:32:33,,
5e7784d515a92028e443c2ce,12766,2020-03-22 23:26:17,"NY governor: ""New York received no funding from the first federal coronavirus bill""","Gov. Andrew Cuomo said Sunday that New York received no funding from the first coronavirus despite it ""having the greatest need.""Hospital beds and medical supplies continue to be an issue for the stat",CNN,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-22-20/index.html,,2020-03-22 23:30:22,2020-03-22 23:30:22,1.0,1.0,0.0,0.0,,2020-03-22 23:30:22,2020-03-22 23:31:27,,
